date,trigger,shock,vid,nr_lat,liu_lat,nr_dist,liu_dist,rsi,moved,changed,evals,runtime_ms,otd_num,otd_den,harm
INSTANCE_038,0.75,p95,V2,36.22195083333338,36.22195083333338,140.1117,140.1117,1.0,0,False,401,731.7860126495361,33,35,False
INSTANCE_038,0.75,delay20,V1,18.920000000000076,18.920000000000076,227.0637,227.0637,1.0,0,False,401,310.66060066223145,22,23,False
INSTANCE_038,0.75,delay20,V2,69.96666666666704,69.96666666666704,140.1117,140.1117,1.0,0,False,401,762.8891468048096,31,35,False
INSTANCE_038,0.75,delay30,V1,28.920000000000076,28.920000000000076,227.0637,227.0637,1.0,0,False,401,311.9809627532959,22,23,False
INSTANCE_038,0.75,delay30,V2,112.61000000000048,112.61000000000048,140.1117,140.1117,1.0,0,False,401,758.0020427703857,30,35,False
INSTANCE_045,0.25,p85,V1,0.4833545000000185,0.0,97.7024,94.7932,0.6143790849673203,16,True,401,3148.404121398926,24,24,False
INSTANCE_045,0.25,p85,V2,2.020369000000187,2.020369000000187,149.73509999999996,149.73509999999996,1.0,0,False,401,7029.230117797852,26,27,False
INSTANCE_045,0.25,p85,V3,1.2800688333334165,1.2800688333334165,139.0388,139.0388,1.0,0,False,401,3030.525922775269,23,24,False
INSTANCE_045,0.25,p95,V1,7.948842499999955,0.0,97.7024,93.7901,0.5816993464052288,13,True,401,3645.251274108887,24,24,False
INSTANCE_045,0.25,p95,V2,20.262918333333342,11.874868333333325,149.73509999999996,190.0834,0.9428571428571428,4,True,401,7751.285314559936,26,27,False
INSTANCE_045,0.25,p95,V3,8.276340833333279,0.0,139.0388,157.03259999999997,0.588235294117647,17,True,401,3523.6501693725586,24,24,False
INSTANCE_045,0.25,delay20,V1,12.025000000000093,0.0,97.7024,93.8239,0.6437908496732025,13,True,401,2814.91494178772,24,24,False
INSTANCE_045,0.25,delay20,V2,6.955000000000155,6.955000000000155,149.73509999999996,149.73509999999996,1.0,0,False,401,6100.852966308594,25,27,False
INSTANCE_045,0.25,delay20,V3,13.62166666666667,0.0,139.0388,160.69289999999995,0.6176470588235294,16,True,401,3906.553268432617,24,24,False
INSTANCE_045,0.25,delay30,V1,22.02500000000009,0.0,97.7024,97.9342,0.5588235294117647,14,True,401,3352.231979370117,24,24,False
INSTANCE_045,0.25,delay30,V2,26.955000000000155,18.6550000000002,149.73509999999996,190.0834,0.9428571428571428,4,True,401,6424.551725387573,25,27,False
INSTANCE_045,0.25,delay30,V3,33.62166666666667,0.0,139.0388,160.69289999999995,0.6274509803921569,11,True,401,3296.4870929718018,24,24,False
INSTANCE_045,0.5,p85,V1,0.0,0.0,97.7024,97.6685,0.4848484848484848,8,True,401,1216.5091037750244,24,24,False
INSTANCE_045,0.5,p85,V2,0.0,0.0,149.73509999999996,149.73509999999996,1.0,0,False,401,2042.8979396820068,27,27,False
INSTANCE_045,0.5,p85,V3,0.0,0.0,139.0388,138.6139,0.6363636363636364,9,True,401,1096.5368747711182,24,24,False
INSTANCE_045,0.5,p95,V1,0.0693458333335002,0.0,97.7024,97.6685,0.4848484848484848,8,True,401,1236.4683151245115,24,24,False
INSTANCE_045,0.5,p95,V2,14.878660833333356,6.490610833333335,149.73509999999996,190.0834,0.9065934065934066,4,True,401,2054.5225143432617,26,27,False
INSTANCE_045,0.5,p95,V3,0.0,0.0,139.0388,138.6139,0.6363636363636364,9,True,401,1138.7953758239746,24,24,False
INSTANCE_045,0.5,delay20,V1,12.025000000000093,0.0,97.7024,99.2069,0.4090909090909091,10,True,401,1327.825307846069,24,24,False
INSTANCE_045,0.5,delay20,V2,1.3516666666668016,1.3516666666668016,149.73509999999996,149.73509999999996,1.0,0,False,401,1825.0863552093504,26,27,False
INSTANCE_045,0.5,delay20,V3,0.0,0.0,139.0388,138.6139,0.6363636363636364,9,True,401,1058.786392211914,24,24,False
INSTANCE_045,0.5,delay30,V1,22.02500000000009,0.0,97.7024,102.38430000000002,0.3560606060606061,11,True,401,1126.189947128296,24,24,False
INSTANCE_045,0.5,delay30,V2,11.351666666666802,3.051666666666847,149.73509999999996,190.0834,0.9065934065934066,4,True,401,2036.2792015075684,26,27,False
INSTANCE_045,0.5,delay30,V3,0.0,0.0,139.0388,138.6139,0.6363636363636364,9,True,401,1122.4331855773926,24,24,False
