date,trigger,shock,vid,nr_lat,liu_lat,nr_dist,liu_dist,rsi,moved,changed,evals,runtime_ms,otd_num,otd_den,harm
INSTANCE_045,0.25,delay30,V3,33.62166666666667,0.0,139.0388,160.51269999999994,0.6568627450980392,11,True,401,3178.400039672852,24,24,False
INSTANCE_045,0.5,p85,V1,0.0,0.0,97.7024,97.6685,0.4848484848484848,8,True,401,1279.8621654510498,24,24,False
INSTANCE_045,0.5,p85,V2,0.0,0.0,149.73509999999996,149.73509999999996,1.0,0,False,401,1871.1652755737305,27,27,False
INSTANCE_045,0.5,p85,V3,0.0,0.0,139.0388,138.6139,0.6363636363636364,9,True,401,1035.5184078216553,24,24,False
INSTANCE_045,0.5,p95,V1,0.0693458333335002,0.0,97.7024,97.6685,0.4848484848484848,8,True,401,1132.1260929107666,24,24,False
INSTANCE_045,0.5,p95,V2,14.878660833333356,6.490610833333335,149.73509999999996,190.0834,0.9065934065934066,4,True,401,2036.257028579712,26,27,False
INSTANCE_045,0.5,p95,V3,0.0,0.0,139.0388,138.6139,0.6363636363636364,9,True,401,1091.6624069213867,24,24,False
INSTANCE_045,0.5,delay20,V1,12.025000000000093,0.0,97.7024,100.45080000000002,0.5984848484848485,10,True,401,1285.008192062378,24,24,False
INSTANCE_045,0.5,delay20,V2,1.3516666666668016,1.3516666666668016,149.73509999999996,149.73509999999996,1.0,0,False,401,1949.1117000579836,26,27,False
INSTANCE_045,0.5,delay20,V3,0.0,0.0,139.0388,138.6139,0.6363636363636364,9,True,401,1074.9201774597168,24,24,False
INSTANCE_045,0.5,delay30,V1,22.02500000000009,0.0,97.7024,102.28369999999998,0.4015151515151515,9,True,401,1272.8509902954102,24,24,False
INSTANCE_045,0.5,delay30,V2,11.351666666666802,3.051666666666847,149.73509999999996,190.0834,0.9065934065934066,4,True,401,1907.5603485107424,26,27,False
INSTANCE_045,0.5,delay30,V3,0.0,0.0,139.0388,139.0388,1.0,0,False,401,1005.9986114501952,24,24,False
