delivery_date,trigger_fraction,shock,seed,method,total_distance_km,total_travel_time_min,total_lateness_min,otd_num,otd_den,overtime_min,rsi,moved_stops,remaining_stops,n_vehicles,n_unchanged_vehicles,n_harm_vehicles,runtime_ms,eval_count,block_fully_unchanged,block_any_harm
INSTANCE_044,0.25,p95,101,SA,460.1434,669.1562416666666,61.96369749999997,77,80,0.0,0.8966443887496519,10,61,3,1,0,140.01893997192383,340,0,0
INSTANCE_044,0.5,delay20,101,FR,463.2992,542.7099999999999,0.0,80,80,0.0,0.7799145299145299,11,41,3,1,0,57.22951889038086,350,0,0
INSTANCE_044,0.5,delay20,101,NR,448.68750000000006,536.1966666666667,19.86499999999978,78,80,0.0,1.0,0,41,3,3,0,0.0,0,1,0
INSTANCE_044,0.5,delay20,101,RG,461.87700000000007,549.5350000000001,6.049999999999841,79,80,0.0,0.8076923076923076,13,41,3,2,0,173.60591888427734,410,0,0
INSTANCE_044,0.5,delay20,101,SA,479.2141000000001,561.9316666666666,6.049999999999841,79,80,0.0,0.9377289377289376,13,41,3,2,0,154.6003818511963,360,0,0
INSTANCE_044,0.5,delay30,101,FR,463.2992,542.7099999999999,4.916666666666629,79,80,0.0,0.7799145299145299,11,41,3,1,0,55.10973930358887,350,0,0
INSTANCE_044,0.5,delay30,101,NR,448.68750000000006,536.1966666666667,47.69666666666626,77,80,0.0,1.0,0,41,3,3,0,0.0,0,1,0
INSTANCE_044,0.5,delay30,101,RG,460.9305000000001,544.235,4.916666666666629,79,80,0.0,0.6962759462759464,20,41,3,1,0,227.3576259613037,570,0,0
INSTANCE_044,0.5,delay30,101,SA,481.07380000000006,559.3883333333333,4.916666666666629,79,80,0.0,0.8305860805860806,22,41,3,1,0,204.4122219085693,520,0,0
INSTANCE_044,0.5,p85,101,FR,451.3785000000001,576.3232811666666,0.0,80,80,0.0,0.8018925518925518,9,41,3,1,0,43.000221252441406,310,0,0
INSTANCE_044,0.5,p85,101,NR,448.68750000000006,582.0180151666666,4.8414064999998345,79,80,0.0,1.0,0,41,3,3,0,0.0,0,1,0
INSTANCE_044,0.5,p85,101,RG,448.62930000000006,581.8022471666667,4.8414064999998345,79,80,0.0,0.8717948717948718,8,41,3,2,0,137.42542266845703,360,0,0
INSTANCE_044,0.5,p85,101,SA,448.68750000000006,582.0180151666666,4.8414064999998345,79,80,0.0,1.0,0,41,3,3,0,122.63822555541992,300,1,0
INSTANCE_044,0.5,p95,101,FR,451.5981,617.3018099999999,0.0,80,80,0.0,0.7249694749694751,15,41,3,1,0,62.62040138244629,390,0,0
INSTANCE_044,0.5,p95,101,NR,448.68750000000006,622.4607191666666,34.899395833333074,77,80,0.0,1.0,0,41,3,3,0,0.0,0,1,0
INSTANCE_044,0.5,p95,101,RG,457.9603000000001,632.8087191666666,6.500032499999975,79,80,0.0,0.7431318681318682,14,41,3,1,0,267.3370838165283,630,0,0
INSTANCE_044,0.5,p95,101,SA,448.7673000000001,617.4613416666666,0.3277650000001131,79,80,0.0,0.8910256410256411,8,41,3,2,0,214.43963050842285,520,0,0
INSTANCE_044,0.75,delay20,101,FR,442.3839000000001,524.225,0.0,80,80,0.0,0.9007936507936508,3,21,3,2,0,57.79743194580078,380,0,0
INSTANCE_044,0.75,delay20,101,NR,448.68750000000006,536.1966666666667,6.049999999999841,79,80,0.0,1.0,0,21,3,3,0,0.0,0,1,0
INSTANCE_044,0.75,delay20,101,RG,442.3839000000001,524.225,0.0,80,80,0.0,0.9007936507936508,3,21,3,2,0,133.70299339294434,330,0,0
INSTANCE_044,0.75,delay20,101,SA,448.68750000000006,536.1966666666667,6.049999999999841,79,80,0.0,1.0,0,21,3,3,0,121.47831916809082,300,1,0
INSTANCE_044,0.75,delay30,101,FR,452.70220000000006,533.8783333333333,18.859999999999783,78,80,0.0,0.8015873015873015,5,21,3,2,0,42.5114631652832,300,0,0
INSTANCE_044,0.75,delay30,101,NR,448.68750000000006,536.1966666666667,23.88166666666632,78,80,0.0,1.0,0,21,3,3,0,0.0,0,1,0
INSTANCE_044,0.75,delay30,101,RG,442.4140000000001,524.18,3.814999999999941,79,80,0.0,0.8373015873015873,5,21,3,2,0,129.02545928955078,350,0,0
INSTANCE_044,0.75,delay30,101,SA,442.3839000000001,524.225,4.078333333333262,79,80,0.0,0.9007936507936508,3,21,3,2,0,126.51944160461426,330,0,0
INSTANCE_044,0.75,p85,101,FR,442.4140000000001,549.3149774999999,0.0,80,80,0.0,0.8373015873015873,5,21,3,2,0,50.18949508666992,340,0,0
INSTANCE_044,0.75,p85,101,NR,448.68750000000006,563.2050425,0.0,80,80,0.0,1.0,0,21,3,3,0,0.0,0,1,0
INSTANCE_044,0.75,p85,101,RG,442.3839000000001,549.366993,0.0,80,80,0.0,0.9007936507936508,3,21,3,2,0,131.24942779541016,330,0,0
INSTANCE_044,0.75,p85,101,SA,448.68750000000006,563.2050425,0.0,80,80,0.0,1.0,0,21,3,3,0,118.53623390197754,300,1,0
INSTANCE_044,0.75,p95,101,FR,442.3839000000001,571.5577450000001,0.0,80,80,0.0,0.9007936507936508,3,21,3,2,0,54.193973541259766,380,0,0
INSTANCE_044,0.75,p95,101,NR,448.68750000000006,587.0430958333334,5.566771666666455,79,80,0.0,1.0,0,21,3,3,0,0.0,0,1,0
INSTANCE_044,0.75,p95,101,RG,442.3839000000001,571.5577450000001,0.0,80,80,0.0,0.9007936507936508,3,21,3,2,0,130.8145523071289,330,0,0
INSTANCE_044,0.75,p95,101,SA,448.68750000000006,587.0430958333334,5.566771666666455,79,80,0.0,1.0,0,21,3,3,0,122.13587760925292,300,1,0
INSTANCE_046,0.25,delay20,101,FR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,40,2,2,0,29.33049201965332,200,1,0
INSTANCE_046,0.25,delay20,101,NR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,40,2,2,0,0.0,0,1,0
INSTANCE_046,0.25,delay20,101,RG,317.9476,365.8566666666668,0.0,53,53,0.0,0.9315476190476192,4,40,2,1,0,95.99065780639648,250,0,0
INSTANCE_046,0.25,delay20,101,SA,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,40,2,2,0,78.25636863708496,200,1,0
INSTANCE_046,0.25,delay30,101,FR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,40,2,2,0,31.03899955749512,200,1,0
INSTANCE_046,0.25,delay30,101,NR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,40,2,2,0,0.0,0,1,0
INSTANCE_046,0.25,delay30,101,RG,317.9476,365.8566666666668,0.0,53,53,0.0,0.9315476190476192,4,40,2,1,0,97.886323928833,240,0,0
INSTANCE_046,0.25,delay30,101,SA,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,40,2,2,0,82.84378051757812,200,1,0
INSTANCE_046,0.25,p85,101,FR,317.9248,407.4182844999999,0.0,53,53,0.0,1.0,0,40,2,2,0,29.844284057617188,200,1,0
INSTANCE_046,0.25,p85,101,NR,317.9248,407.4182844999999,0.0,53,53,0.0,1.0,0,40,2,2,0,0.0,0,1,0
INSTANCE_046,0.25,p85,101,RG,317.9476,407.48378549999984,0.0,53,53,0.0,0.9315476190476192,4,40,2,1,0,98.53100776672365,250,0,0
INSTANCE_046,0.25,p85,101,SA,317.9248,407.4182844999999,0.0,53,53,0.0,1.0,0,40,2,2,0,78.16576957702637,200,1,0
INSTANCE_046,0.25,p95,101,FR,317.9476,444.2245908333334,0.0,53,53,0.0,0.9315476190476192,4,40,2,1,0,38.08045387268066,240,0,0
INSTANCE_046,0.25,p95,101,NR,317.9248,444.15129250000007,3.548816666666994,52,53,0.0,1.0,0,40,2,2,0,0.0,0,1,0
INSTANCE_046,0.25,p95,101,RG,317.9476,444.2245908333334,0.0,53,53,0.0,0.9315476190476192,4,40,2,1,0,100.24046897888184,240,0,0
INSTANCE_046,0.25,p95,101,SA,317.9476,444.2245908333334,0.0,53,53,0.0,0.9315476190476192,4,40,2,1,0,94.58255767822266,240,0,0
INSTANCE_046,0.5,delay20,101,FR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,27,2,2,0,27.782440185546875,200,1,0
INSTANCE_046,0.5,delay20,101,NR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,27,2,2,0,0.0,0,1,0
INSTANCE_046,0.5,delay20,101,RG,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,27,2,2,0,74.9349594116211,200,1,0
INSTANCE_046,0.5,delay20,101,SA,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,27,2,2,0,74.25951957702637,200,1,0
INSTANCE_046,0.5,delay30,101,FR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,27,2,2,0,26.49235725402832,200,1,0
INSTANCE_046,0.5,delay30,101,NR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,27,2,2,0,0.0,0,1,0
INSTANCE_046,0.5,delay30,101,RG,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,27,2,2,0,70.99509239196777,200,1,0
INSTANCE_046,0.5,delay30,101,SA,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,27,2,2,0,73.49491119384766,200,1,0
INSTANCE_046,0.5,p85,101,FR,317.9248,387.2068888333333,0.0,53,53,0.0,1.0,0,27,2,2,0,31.30936622619629,200,1,0
INSTANCE_046,0.5,p85,101,NR,317.9248,387.2068888333333,0.0,53,53,0.0,1.0,0,27,2,2,0,0.0,0,1,0
INSTANCE_046,0.5,p85,101,RG,317.9248,387.2068888333333,0.0,53,53,0.0,1.0,0,27,2,2,0,81.17961883544922,200,1,0
INSTANCE_046,0.5,p85,101,SA,317.9248,387.2068888333333,0.0,53,53,0.0,1.0,0,27,2,2,0,79.85758781433105,200,1,0
INSTANCE_046,0.5,p95,101,FR,317.9248,406.1009741666668,0.0,53,53,0.0,1.0,0,27,2,2,0,28.30648422241211,200,1,0
INSTANCE_046,0.5,p95,101,NR,317.9248,406.1009741666668,0.0,53,53,0.0,1.0,0,27,2,2,0,0.0,0,1,0
INSTANCE_046,0.5,p95,101,RG,317.9248,406.1009741666668,0.0,53,53,0.0,1.0,0,27,2,2,0,73.84562492370605,200,1,0
INSTANCE_046,0.5,p95,101,SA,317.9248,406.1009741666668,0.0,53,53,0.0,1.0,0,27,2,2,0,76.08246803283691,200,1,0
INSTANCE_046,0.75,delay20,101,FR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,14,2,2,0,26.29733085632324,200,1,0
INSTANCE_046,0.75,delay20,101,NR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,14,2,2,0,0.0,0,1,0
INSTANCE_046,0.75,delay20,101,RG,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,14,2,2,0,70.30296325683594,200,1,0
INSTANCE_046,0.75,delay20,101,SA,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,14,2,2,0,71.73728942871094,200,1,0
INSTANCE_046,0.75,delay30,101,FR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,14,2,2,0,27.76217460632324,200,1,0
INSTANCE_046,0.75,delay30,101,NR,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,14,2,2,0,0.0,0,1,0
INSTANCE_046,0.75,delay30,101,RG,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,14,2,2,0,77.9109001159668,200,1,0
INSTANCE_046,0.75,delay30,101,SA,317.9248,365.80000000000007,0.0,53,53,0.0,1.0,0,14,2,2,0,78.14359664916992,200,1,0
INSTANCE_046,0.75,p85,101,FR,317.9248,374.25965366666674,0.0,53,53,0.0,1.0,0,14,2,2,0,29.74724769592285,200,1,0
INSTANCE_046,0.75,p85,101,NR,317.9248,374.25965366666674,0.0,53,53,0.0,1.0,0,14,2,2,0,0.0,0,1,0
INSTANCE_046,0.75,p85,101,RG,317.9248,374.25965366666674,0.0,53,53,0.0,1.0,0,14,2,2,0,81.44664764404297,200,1,0
INSTANCE_046,0.75,p85,101,SA,317.9248,374.25965366666674,0.0,53,53,0.0,1.0,0,14,2,2,0,80.88088035583496,200,1,0
INSTANCE_046,0.75,p95,101,FR,317.9248,381.7262883333335,0.0,53,53,0.0,1.0,0,14,2,2,0,27.216196060180664,200,1,0
INSTANCE_046,0.75,p95,101,NR,317.9248,381.7262883333335,0.0,53,53,0.0,1.0,0,14,2,2,0,0.0,0,1,0
INSTANCE_046,0.75,p95,101,RG,317.9248,381.7262883333335,0.0,53,53,0.0,1.0,0,14,2,2,0,71.4409351348877,200,1,0
INSTANCE_046,0.75,p95,101,SA,317.9248,381.7262883333335,0.0,53,53,0.0,1.0,0,14,2,2,0,74.86200332641602,200,1,0
INSTANCE_049,0.25,delay20,101,FR,292.2958,332.6266666666666,109.15000000000146,60,68,0.0,0.8034188034188035,20,51,2,1,0,36.70644760131836,200,0,0
INSTANCE_049,0.25,delay20,101,NR,274.1715,322.13666666666654,118.56333333333488,60,68,0.0,1.0,0,51,2,2,0,0.0,0,1,0
INSTANCE_049,0.25,delay20,101,RG,282.47860000000003,333.9783333333333,78.3666666666677,63,68,0.0,0.7735507246376812,18,51,2,1,0,218.14322471618647,500,0,0
INSTANCE_049,0.25,delay20,101,SA,282.47860000000003,333.9783333333333,78.3666666666677,63,68,0.0,0.7735507246376812,18,51,2,1,0,220.0300693511963,500,0,0
INSTANCE_049,0.25,delay30,101,FR,300.40190000000007,342.34833333333336,140.7266666666684,59,68,0.0,0.591462281679673,39,51,2,0,0,53.1620979309082,320,0,0
INSTANCE_049,0.25,delay30,101,NR,274.1715,322.13666666666654,220.8733333333355,57,68,0.0,1.0,0,51,2,2,0,0.0,0,1,0
INSTANCE_049,0.25,delay30,101,RG,308.967,360.9183333333333,182.8983333333348,58,68,0.0,0.8777173913043479,18,51,2,1,0,212.069034576416,500,0,0
INSTANCE_049,0.25,delay30,101,SA,282.4574,333.9283333333333,149.93666666666795,60,68,0.0,0.7735507246376812,18,51,2,1,0,217.85378456115723,500,0,0
INSTANCE_049,0.25,p85,101,FR,292.2958,371.3085746666667,68.90945516666943,61,68,0.0,0.8034188034188035,20,51,2,1,0,33.513784408569336,200,0,0
INSTANCE_049,0.25,p85,101,NR,274.1715,359.1831836666668,79.79032716666904,61,68,0.0,1.0,0,51,2,2,0,0.0,0,1,0
INSTANCE_049,0.25,p85,101,RG,282.7536,372.52804916666673,56.57987416666833,64,68,0.0,0.7608695652173914,19,51,2,1,0,215.34132957458496,500,0,0
INSTANCE_049,0.25,p85,101,SA,274.1715,359.1831836666668,79.79032716666904,61,68,0.0,1.0,0,51,2,2,0,90.4710292816162,200,1,0
INSTANCE_049,0.25,p95,101,FR,299.0639,419.65467250000006,106.39479333333452,62,68,0.0,0.5948532144184318,37,51,2,0,0,74.01609420776367,410,0,0
INSTANCE_049,0.25,p95,101,NR,274.1715,391.88107166666674,194.66157000000203,58,68,0.0,1.0,0,51,2,2,0,0.0,0,1,0
INSTANCE_049,0.25,p95,101,RG,308.0065,440.4347500000001,161.75608333333523,58,68,0.0,0.947463768115942,10,51,2,1,0,170.46761512756348,370,0,0
INSTANCE_049,0.25,p95,101,SA,283.5412,406.6636208333334,134.82246583333483,61,68,0.0,0.756340579710145,18,51,2,1,0,223.12641143798828,500,0,0
INSTANCE_049,0.5,delay20,101,FR,301.6497,348.1066666666667,48.14666666666756,63,68,0.0,0.4006535947712418,32,34,2,0,0,52.96635627746582,320,0,0
INSTANCE_049,0.5,delay20,101,NR,274.1715,322.13666666666654,103.7783333333348,61,68,0.0,1.0,0,34,2,2,0,0.0,0,1,0
INSTANCE_049,0.5,delay20,101,RG,307.9933,359.6199999999999,81.95166666666796,62,68,0.0,0.9458333333333332,11,34,2,1,0,89.21575546264648,200,0,0
INSTANCE_049,0.5,delay20,101,SA,307.9933,359.6199999999999,81.95166666666796,62,68,0.0,0.9458333333333332,11,34,2,1,0,87.42332458496094,200,0,0
INSTANCE_049,0.5,delay30,101,FR,302.73140000000006,351.90666666666664,101.1183333333347,62,68,0.0,0.3843137254901961,31,34,2,0,0,99.10106658935548,590,0,0
INSTANCE_049,0.5,delay30,101,NR,274.1715,322.13666666666654,196.0883333333354,58,68,0.0,1.0,0,34,2,2,0,0.0,0,1,0
INSTANCE_049,0.5,delay30,101,RG,307.9933,359.6199999999999,164.29833333333522,59,68,0.0,0.9458333333333332,11,34,2,1,0,91.94326400756836,200,0,0
INSTANCE_049,0.5,delay30,101,SA,307.9933,359.6199999999999,164.29833333333522,59,68,0.0,0.9458333333333332,11,34,2,1,0,93.15633773803712,200,0,0
INSTANCE_049,0.5,p85,101,FR,294.3558,361.973688,14.470499500000985,66,68,0.0,0.4820261437908496,32,34,2,0,0,37.35947608947754,220,0,0
INSTANCE_049,0.5,p85,101,NR,274.1715,345.77760249999994,45.94401950000122,64,68,0.0,1.0,0,34,2,2,0,0.0,0,1,0
INSTANCE_049,0.5,p85,101,RG,307.9933,389.1045875,34.916966000001025,65,68,0.0,0.9458333333333332,11,34,2,1,0,93.80459785461426,200,0,0
INSTANCE_049,0.5,p85,101,SA,307.9933,389.1045875,34.916966000001025,65,68,0.0,0.9458333333333332,11,34,2,1,0,90.75379371643066,200,0,0
INSTANCE_049,0.5,p95,101,FR,299.8851,396.4672941666668,32.20820000000083,65,68,0.0,0.4339869281045752,32,34,2,0,0,70.62315940856934,440,0,0
INSTANCE_049,0.5,p95,101,NR,274.1715,366.6434958333334,91.1311458333339,62,68,0.0,1.0,0,34,2,2,0,0.0,0,1,0
INSTANCE_049,0.5,p95,101,RG,307.9933,415.1281875000001,72.03445000000043,63,68,0.0,0.9458333333333332,11,34,2,1,0,90.9574031829834,200,0,0
INSTANCE_049,0.5,p95,101,SA,307.9933,415.1281875000001,72.03445000000043,63,68,0.0,0.9458333333333332,11,34,2,1,0,90.99578857421876,200,0,0
INSTANCE_049,0.75,delay20,101,FR,274.06179999999995,321.86166666666657,94.80166666666798,62,68,0.0,0.8923611111111112,2,17,2,1,0,32.30142593383789,200,0,0
INSTANCE_049,0.75,delay20,101,NR,274.1715,322.13666666666654,95.62666666666792,62,68,0.0,1.0,0,17,2,2,0,0.0,0,1,0
INSTANCE_049,0.75,delay20,101,RG,274.06179999999995,321.86166666666657,94.80166666666798,62,68,0.0,0.8923611111111112,2,17,2,1,0,95.63446044921876,220,0,0
INSTANCE_049,0.75,delay20,101,SA,274.1715,322.13666666666654,95.62666666666792,62,68,0.0,1.0,0,17,2,2,0,87.10336685180664,200,1,0
INSTANCE_049,0.75,delay30,101,FR,274.06179999999995,321.86166666666657,169.32333333333509,60,68,0.0,0.8923611111111112,2,17,2,1,0,32.34601020812988,200,0,0
INSTANCE_049,0.75,delay30,101,NR,274.1715,322.13666666666654,170.423333333335,60,68,0.0,1.0,0,17,2,2,0,0.0,0,1,0
INSTANCE_049,0.75,delay30,101,RG,274.06179999999995,321.86166666666657,169.32333333333509,60,68,0.0,0.8923611111111112,2,17,2,1,0,94.03133392333984,220,0,0
INSTANCE_049,0.75,delay30,101,SA,274.1715,322.13666666666654,170.423333333335,60,68,0.0,1.0,0,17,2,2,0,85.4792594909668,200,1,0
INSTANCE_049,0.75,p85,101,FR,274.06179999999995,333.80958283333325,25.63789283333369,66,68,0.0,0.8923611111111112,2,17,2,1,0,31.926870346069336,200,0,0
INSTANCE_049,0.75,p85,101,NR,274.1715,334.1274553333333,25.95576533333372,66,68,0.0,1.0,0,17,2,2,0,0.0,0,1,0
INSTANCE_049,0.75,p85,101,RG,274.06179999999995,333.80958283333325,25.63789283333369,66,68,0.0,0.8923611111111112,2,17,2,1,0,92.60845184326172,220,0,0
INSTANCE_049,0.75,p85,101,SA,274.1715,334.1274553333333,25.95576533333372,66,68,0.0,1.0,0,17,2,2,0,82.71908760070801,200,1,0
INSTANCE_049,0.75,p95,101,FR,274.06179999999995,344.35501750000003,38.09777750000045,64,68,0.0,0.8923611111111112,2,17,2,1,0,33.20932388305664,200,0,0
INSTANCE_049,0.75,p95,101,NR,274.1715,344.71073,38.80920250000042,64,68,0.0,1.0,0,17,2,2,0,0.0,0,1,0
INSTANCE_049,0.75,p95,101,RG,274.06179999999995,344.35501750000003,38.09777750000045,64,68,0.0,0.8923611111111112,2,17,2,1,0,97.09024429321288,220,0,0
INSTANCE_049,0.75,p95,101,SA,274.1715,344.71073,38.80920250000042,64,68,0.0,1.0,0,17,2,2,0,89.79511260986328,200,1,0
INSTANCE_050,0.25,delay20,101,FR,262.9548,321.9799999999999,0.2666666666667652,50,51,0.0,0.7191176470588235,24,39,2,0,0,34.07859802246094,230,0,0
INSTANCE_050,0.25,delay20,101,NR,224.0649,275.24499999999995,19.953333333333603,49,51,0.0,1.0,0,39,2,2,0,0.0,0,1,0
INSTANCE_050,0.25,delay20,101,RG,240.46769999999995,296.76166666666666,0.2666666666667652,50,51,0.0,0.5963935574229692,23,39,2,0,0,194.1969394683838,510,0,0
INSTANCE_050,0.25,delay20,101,SA,242.74940000000004,297.82,3.865000000000237,49,51,0.0,0.8398692810457516,8,39,2,1,0,114.20178413391112,280,0,0
INSTANCE_050,0.25,delay30,101,FR,269.9386,335.29166666666663,10.266666666666763,50,51,0.0,0.6012605042016806,31,39,2,0,0,47.95193672180175,300,0,0
INSTANCE_050,0.25,delay30,101,NR,224.0649,275.24499999999995,39.9533333333336,49,51,0.0,1.0,0,39,2,2,0,0.0,0,1,0
INSTANCE_050,0.25,delay30,101,RG,271.1776,326.26166666666666,10.266666666666763,50,51,0.0,0.6760504201680673,27,39,2,0,0,203.77850532531733,490,0,0
INSTANCE_050,0.25,delay30,101,SA,254.0137,311.3333333333333,10.266666666666763,50,51,0.0,0.666654995331466,18,39,2,0,0,120.15008926391602,290,0,0
INSTANCE_050,0.25,p85,101,FR,224.0649,309.97380366666664,0.0,51,51,0.0,1.0,0,39,2,2,0,30.836105346679688,200,1,0
INSTANCE_050,0.25,p85,101,NR,224.0649,309.97380366666664,0.0,51,51,0.0,1.0,0,39,2,2,0,0.0,0,1,0
INSTANCE_050,0.25,p85,101,RG,224.0649,309.97380366666664,0.0,51,51,0.0,1.0,0,39,2,2,0,78.97591590881348,200,1,0
INSTANCE_050,0.25,p85,101,SA,224.0649,309.97380366666664,0.0,51,51,0.0,1.0,0,39,2,2,0,78.7820816040039,200,1,0
INSTANCE_050,0.25,p95,101,FR,230.3531,346.9598766666667,0.0,51,51,0.0,0.8416666666666667,12,39,2,1,0,27.97484397888184,200,0,0
INSTANCE_050,0.25,p95,101,NR,224.0649,340.6260383333333,4.611954999999966,50,51,0.0,1.0,0,39,2,2,0,0.0,0,1,0
INSTANCE_050,0.25,p95,101,RG,233.4473,357.5428625,0.0,51,51,0.0,0.8392857142857143,10,39,2,1,0,82.82065391540527,230,0,0
INSTANCE_050,0.25,p95,101,SA,243.3856,364.9416825,0.0,51,51,0.0,0.9523809523809524,20,39,2,1,0,75.09875297546387,210,0,0
INSTANCE_050,0.5,delay20,101,FR,225.0441,276.3716666666666,0.0,51,51,0.0,0.804945054945055,9,26,2,1,0,36.04316711425782,230,0,0
INSTANCE_050,0.5,delay20,101,NR,224.0649,275.24499999999995,3.598333333333472,50,51,0.0,1.0,0,26,2,2,0,0.0,0,1,0
INSTANCE_050,0.5,delay20,101,RG,232.3739,284.9983333333333,0.0,51,51,0.0,0.7774725274725275,11,26,2,1,0,98.45399856567384,230,0,0
INSTANCE_050,0.5,delay20,101,SA,227.8774,278.6966666666666,0.0,51,51,0.0,0.9313186813186812,4,26,2,1,0,98.6309051513672,230,0,0
INSTANCE_050,0.5,delay30,101,FR,225.4119,277.36333333333323,1.4483333333336077,50,51,0.0,0.793956043956044,9,26,2,1,0,29.53791618347168,200,0,0
INSTANCE_050,0.5,delay30,101,NR,224.0649,275.24499999999995,13.598333333333471,50,51,0.0,1.0,0,26,2,2,0,0.0,0,1,0
INSTANCE_050,0.5,delay30,101,RG,232.3739,284.9983333333333,0.0,51,51,0.0,0.7774725274725275,11,26,2,1,0,94.16675567626952,230,0,0
INSTANCE_050,0.5,delay30,101,SA,232.3739,284.9983333333333,0.0,51,51,0.0,0.7774725274725275,11,26,2,1,0,95.51119804382324,230,0,0
INSTANCE_050,0.5,p85,101,FR,224.0649,298.7591371666666,0.0,51,51,0.0,1.0,0,26,2,2,0,31.87084197998047,200,1,0
INSTANCE_050,0.5,p85,101,NR,224.0649,298.7591371666666,0.0,51,51,0.0,1.0,0,26,2,2,0,0.0,0,1,0
INSTANCE_050,0.5,p85,101,RG,224.0649,298.7591371666666,0.0,51,51,0.0,1.0,0,26,2,2,0,80.18970489501953,200,1,0
INSTANCE_050,0.5,p85,101,SA,224.0649,298.7591371666666,0.0,51,51,0.0,1.0,0,26,2,2,0,76.8885612487793,200,1,0
INSTANCE_050,0.5,p95,101,FR,224.0649,319.5131158333333,0.0,51,51,0.0,1.0,0,26,2,2,0,30.14755249023437,200,1,0
INSTANCE_050,0.5,p95,101,NR,224.0649,319.5131158333333,0.0,51,51,0.0,1.0,0,26,2,2,0,0.0,0,1,0
INSTANCE_050,0.5,p95,101,RG,224.0649,319.5131158333333,0.0,51,51,0.0,1.0,0,26,2,2,0,80.10601997375488,200,1,0
INSTANCE_050,0.5,p95,101,SA,224.0649,319.5131158333333,0.0,51,51,0.0,1.0,0,26,2,2,0,82.34095573425293,200,1,0
INSTANCE_050,0.75,delay20,101,FR,223.3817,274.3133333333333,0.0,51,51,0.0,0.5952380952380953,6,13,2,0,0,49.91364479064941,350,0,0
INSTANCE_050,0.75,delay20,101,NR,224.0649,275.24499999999995,0.0,51,51,0.0,1.0,0,13,2,2,0,0.0,0,1,0
INSTANCE_050,0.75,delay20,101,RG,223.3817,274.3133333333333,0.0,51,51,0.0,0.5952380952380953,6,13,2,0,0,134.27257537841797,350,0,0
INSTANCE_050,0.75,delay20,101,SA,224.0649,275.24499999999995,0.0,51,51,0.0,1.0,0,13,2,2,0,80.61099052429199,200,1,0
INSTANCE_050,0.75,delay30,101,FR,223.3817,274.3133333333333,0.0,51,51,0.0,0.5952380952380953,6,13,2,0,0,61.8898868560791,350,0,0
INSTANCE_050,0.75,delay30,101,NR,224.0649,275.24499999999995,0.0,51,51,0.0,1.0,0,13,2,2,0,0.0,0,1,0
INSTANCE_050,0.75,delay30,101,RG,223.3817,274.3133333333333,0.0,51,51,0.0,0.5952380952380953,6,13,2,0,0,150.69818496704102,350,0,0
INSTANCE_050,0.75,delay30,101,SA,224.0649,275.24499999999995,0.0,51,51,0.0,1.0,0,13,2,2,0,79.93364334106445,200,1,0
INSTANCE_050,0.75,p85,101,FR,223.3817,282.77272716666664,0.0,51,51,0.0,0.5952380952380953,6,13,2,0,0,51.941871643066406,350,0,0
INSTANCE_050,0.75,p85,101,NR,224.0649,283.84964066666663,0.0,51,51,0.0,1.0,0,13,2,2,0,0.0,0,1,0
INSTANCE_050,0.75,p85,101,RG,223.3817,282.77272716666664,0.0,51,51,0.0,0.5952380952380953,6,13,2,0,0,135.1418495178223,350,0,0
INSTANCE_050,0.75,p85,101,SA,224.0649,283.84964066666663,0.0,51,51,0.0,1.0,0,13,2,2,0,78.44710350036621,200,1,0
INSTANCE_050,0.75,p95,101,FR,223.3817,290.2391325,0.0,51,51,0.0,0.5952380952380953,6,13,2,0,0,48.65789413452149,350,0,0
INSTANCE_050,0.75,p95,101,NR,224.0649,291.4442433333333,0.0,51,51,0.0,1.0,0,13,2,2,0,0.0,0,1,0
INSTANCE_050,0.75,p95,101,RG,223.3817,290.2391325,0.0,51,51,0.0,0.5952380952380953,6,13,2,0,0,131.6509246826172,350,0,0
INSTANCE_050,0.75,p95,101,SA,224.0649,291.4442433333333,0.0,51,51,0.0,1.0,0,13,2,2,0,76.85232162475586,200,1,0
